player_id,market_value_date,market_value
230,"Feb 15, 2016",8.0
230,"Apr 13, 2016",10.0
230,"Jun 1, 2016",13.0
230,"Jul 22, 2016",20.0
230,"Feb 7, 2017",25.0
230,"Jun 19, 2017",25.0
230,"Dec 28, 2017",40.0
230,"Apr 4, 2018",55.0
230,"Jun 5, 2018",55.0
230,"Dec 18, 2018",60.0
230,"Jun 5, 2019",70.0
230,"Dec 17, 2019",80.0
230,"Apr 8, 2020",64.0
230,"Jul 8, 2020",75.0
230,"Sep 16, 2020",85.0
230,"Feb 10, 2021",90.0
230,"Jun 1, 2021",90.0
230,"Dec 22, 2021",85.0
230,"Jun 9, 2022",80.0
230,"Nov 9, 2022",80.0
94,"Jul 11, 2011",0.225
94,"Sep 30, 2012",0.25
94,"Aug 7, 2013",0.6
94,"Jun 30, 2014",0.7
94,"Apr 11, 2015",0.85
94,"Jun 14, 2015",0.9
94,"Jan 4, 2016",0.8
94,"Jul 15, 2016",0.7
94,"Oct 14, 2016",1.5
94,"Jan 2, 2017",1.5
94,"Jun 8, 2017",1.8
94,"Dec 29, 2017",1.7
94,"Jun 7, 2018",1.5
94,"Oct 24, 2018",2.0
94,"Dec 17, 2018",2.0
94,"Jun 3, 2019",2.5
94,"Sep 12, 2019",5.0
94,"Dec 10, 2019",5.0
94,"Apr 8, 2020",4.0
94,"Oct 13, 2020",4.0
94,"Mar 18, 2021",4.0
94,"May 31, 2021",3.5
94,"Dec 23, 2021",3.0
94,"Jun 15, 2022",5.0
94,"Nov 3, 2022",4.0
96,"Aug 11, 2012",0.15
96,"Jun 26, 2013",0.7
96,"Mar 28, 2014",0.7
96,"Feb 6, 2015",0.7
96,"Sep 2, 2015",2.0
96,"Jan 21, 2016",3.0
96,"Jun 1, 2016",3.5
96,"Aug 12, 2016",3.5
96,"Dec 12, 2016",4.0
96,"Jun 21, 2017",4.0
96,"Dec 28, 2017",4.5
96,"Apr 4, 2018",6.5
96,"Jun 5, 2018",7.5
96,"Jul 16, 2018",12.0
96,"Dec 18, 2018",12.0
96,"Jun 5, 2019",12.0
96,"Dec 17, 2019",12.0
96,"Apr 8, 2020",9.5
96,"Sep 16, 2020",8.0
96,"Feb 10, 2021",10.0
96,"May 31, 2021",10.0
96,"Oct 13, 2021",7.5
96,"Dec 30, 2021",7.0
96,"Jun 3, 2022",5.0
96,"Nov 3, 2022",4.0
85,"Aug 19, 2014",0.15
85,"Feb 24, 2015",0.25
85,"Sep 24, 2015",1.5
85,"Apr 20, 2016",1.5
85,"Sep 1, 2016",1.5
85,"Feb 27, 2017",1.5
85,"Sep 18, 2017",1.5
85,"Feb 27, 2018",2.0
85,"Aug 13, 2018",3.0
85,"Oct 17, 2018",4.0
85,"Dec 19, 2018",4.0
85,"Jun 13, 2019",4.0
85,"Oct 17, 2019",3.5
85,"Feb 27, 2020",2.0
85,"Apr 8, 2020",1.6
85,"Oct 15, 2020",2.0
85,"Mar 10, 2021",2.5
85,"Jun 8, 2021",2.5
85,"Dec 23, 2021",2.5
85,"Jun 15, 2022",2.0
85,"Nov 3, 2022",2.0
102,"Sep 23, 2010",0.1
102,"Feb 8, 2011",0.5
102,"Jun 15, 2011",1.1
102,"Feb 2, 2012",1.7
102,"Jul 2, 2012",2.7
102,"Jul 5, 2012",3.0
102,"Jul 2, 2013",3.0
102,"Oct 8, 2013",5.0
102,"Feb 20, 2014",6.0
102,"Jul 25, 2014",7.5
102,"Feb 17, 2015",8.5
102,"Jul 1, 2015",9.5
102,"Feb 9, 2016",11.0
102,"Jun 1, 2016",11.0
102,"Aug 1, 2016",12.0
102,"Feb 20, 2017",12.0
102,"Jun 28, 2017",15.0
102,"Jan 2, 2018",15.0
102,"May 28, 2018",15.0
102,"Dec 19, 2018",15.0
102,"Jun 6, 2019",12.0
102,"Dec 10, 2019",10.0
102,"Apr 8, 2020",8.0
102,"Oct 13, 2020",7.0
102,"Dec 17, 2020",4.0
102,"Mar 18, 2021",6.0
102,"Jun 8, 2021",6.0
102,"Dec 23, 2021",5.0
102,"Jun 15, 2022",6.0
102,"Nov 3, 2022",4.0
161,"Feb 27, 2017",0.1
161,"Sep 18, 2017",1.0
161,"Feb 27, 2018",8.0
161,"Jan 3, 2019",8.0
161,"Jun 28, 2019",6.0
161,"Feb 27, 2020",7.0
161,"Apr 8, 2020",5.5
161,"Oct 15, 2020",4.0
161,"Mar 10, 2021",4.0
161,"Jun 30, 2021",4.0
161,"Nov 24, 2021",4.0
161,"May 13, 2022",4.0
161,"Sep 15, 2022",10.0
161,"Nov 3, 2022",8.0
86,"Feb 15, 2019",0.5
86,"Jun 3, 2019",0.5
86,"Sep 13, 2019",1.0
86,"Dec 13, 2019",1.3
86,"Apr 8, 2020",1.1
86,"Oct 16, 2020",1.3
86,"Jun 7, 2021",1.3
86,"Oct 8, 2021",2.5
86,"Dec 16, 2021",3.5
86,"May 30, 2022",4.0
86,"Sep 15, 2022",8.0
86,"Nov 3, 2022",7.0
162,"Jul 16, 2010",0.15
162,"Dec 28, 2010",0.5
162,"May 24, 2011",0.65
162,"Dec 24, 2011",1.75
162,"May 23, 2012",2.5
162,"Jan 7, 2013",3.0
162,"May 30, 2013",4.0
162,"Jan 14, 2014",4.5
162,"Feb 5, 2014",5.0
162,"Aug 7, 2014",5.5
162,"Jan 14, 2015",6.0
162,"Jun 6, 2015",7.5
162,"Oct 14, 2015",9.0
162,"Feb 9, 2016",9.0
162,"Oct 24, 2016",11.0
162,"Feb 20, 2017",12.0
162,"Jun 28, 2017",18.0
162,"Jan 2, 2018",18.0
162,"May 28, 2018",20.0
162,"Dec 19, 2018",20.0
162,"Jun 13, 2019",25.0
162,"Sep 27, 2019",30.0
162,"Dec 19, 2019",30.0
162,"Apr 8, 2020",24.0
162,"Oct 15, 2020",24.0
162,"Jan 7, 2021",18.0
162,"Jun 4, 2021",15.0
162,"Dec 16, 2021",13.0
162,"May 30, 2022",12.0
162,"Sep 15, 2022",10.0
162,"Nov 3, 2022",8.0
190,"Oct 5, 2021",0.3
190,"Dec 23, 2021",0.5
190,"May 13, 2022",6.0
190,"Nov 3, 2022",8.0
163,"Feb 27, 2018",0.25
163,"Sep 24, 2018",1.0
163,"Feb 27, 2019",4.0
163,"Jun 28, 2019",5.0
163,"Sep 12, 2019",9.0
163,"Dec 10, 2019",12.0
163,"Apr 8, 2020",11.0
163,"Oct 13, 2020",15.0
163,"Mar 18, 2021",17.0
163,"Jun 8, 2021",15.0
163,"Oct 5, 2021",12.0
163,"Dec 23, 2021",10.0
163,"Jun 15, 2022",10.0
163,"Nov 3, 2022",8.0
95,"Mar 28, 2010",0.2
95,"Feb 3, 2011",0.4
95,"Jun 15, 2011",0.5
95,"Jan 23, 2012",0.425
95,"Jun 17, 2012",0.325
95,"Dec 7, 2012",0.4
95,"Jun 11, 2013",0.4
95,"Jan 2, 2014",0.3
95,"Aug 31, 2014",0.4
95,"Feb 6, 2015",0.4
95,"Sep 2, 2015",0.35
95,"Jan 21, 2016",0.3
95,"Aug 3, 2016",0.3
95,"Oct 16, 2016",0.45
95,"Dec 19, 2016",0.45
95,"Jun 10, 2017",0.6
95,"Oct 7, 2017",0.8
95,"Dec 21, 2017",0.9
95,"Mar 23, 2018",3.0
95,"May 28, 2018",4.0
95,"Dec 19, 2018",5.0
95,"Jun 13, 2019",7.0
95,"Dec 10, 2019",7.0
95,"Apr 8, 2020",5.5
95,"Jul 30, 2020",7.5
95,"Oct 13, 2020",7.5
95,"Mar 18, 2021",6.0
95,"May 31, 2021",5.0
95,"Dec 23, 2021",5.0
95,"Jun 15, 2022",4.0
95,"Nov 3, 2022",4.0
17,"Sep 17, 2012",0.05
17,"Feb 14, 2013",0.2
17,"Mar 28, 2014",0.75
17,"Aug 12, 2014",1.5
17,"Feb 12, 2015",2.5
17,"Jul 1, 2015",3.5
17,"Feb 9, 2016",3.5
17,"Sep 1, 2016",3.5
17,"Feb 27, 2017",3.5
17,"Jun 28, 2017",3.5
17,"Jan 2, 2018",3.5
17,"May 28, 2018",3.5
17,"Dec 19, 2018",3.5
17,"Jun 13, 2019",5.0
17,"Sep 12, 2019",7.0
17,"Dec 10, 2019",7.0
17,"Apr 8, 2020",5.5
17,"Oct 13, 2020",4.5
17,"Mar 18, 2021",4.0
17,"Jun 8, 2021",3.0
17,"Dec 23, 2021",2.0
17,"Jun 15, 2022",1.5
17,"Nov 3, 2022",1.2
12,"Oct 13, 2008",0.11
12,"Nov 27, 2008",0.125
12,"Feb 23, 2009",0.15
12,"Jan 24, 2010",1.0
12,"Aug 13, 2010",1.0
12,"Feb 1, 2011",6.5
12,"Aug 8, 2011",7.0
12,"Feb 6, 2012",7.5
12,"Jun 24, 2012",5.0
12,"Jan 28, 2013",4.0
12,"Jul 2, 2013",6.0
12,"Jan 15, 2014",10.0
12,"Aug 12, 2014",13.0
12,"Feb 12, 2015",18.0
12,"Jul 1, 2015",19.0
12,"Feb 9, 2016",19.0
12,"Jun 1, 2016",17.0
12,"Aug 1, 2016",17.0
12,"Feb 20, 2017",17.0
12,"Jun 28, 2017",17.0
12,"Jan 2, 2018",15.0
12,"May 28, 2018",12.0
12,"Dec 19, 2018",15.0
12,"Jun 13, 2019",15.0
12,"Dec 10, 2019",12.0
12,"Apr 8, 2020",9.5
12,"Oct 13, 2020",9.5
12,"Mar 18, 2021",7.0
12,"Jun 8, 2021",5.0
12,"Dec 23, 2021",3.5
12,"Jun 15, 2022",3.0
12,"Sep 15, 2022",1.8
12,"Nov 3, 2022",1.2
179,"Aug 9, 2019",0.5
179,"Dec 10, 2019",1.0
179,"Apr 8, 2020",0.9
179,"Oct 13, 2020",0.9
179,"Dec 17, 2020",2.0
179,"Mar 18, 2021",2.5
179,"Jun 8, 2021",2.5
179,"Dec 23, 2021",2.5
179,"Mar 29, 2022",5.0
179,"Jun 15, 2022",8.0
179,"Nov 3, 2022",8.0
170,"Jun 5, 2021",0.2
170,"Dec 31, 2021",0.6
170,"Jun 27, 2022",5.0
170,"Nov 3, 2022",5.0
14,"Aug 23, 2009",0.05
14,"Feb 8, 2011",0.2
14,"Feb 11, 2013",0.4
14,"Jul 12, 2013",0.45
14,"Jan 8, 2014",0.5
14,"Feb 24, 2015",1.75
14,"Jul 1, 2015",3.0
14,"Oct 14, 2015",5.0
14,"Feb 9, 2016",6.0
14,"Sep 1, 2016",8.0
14,"Feb 27, 2017",9.0
14,"Jun 28, 2017",9.0
14,"Jan 2, 2018",10.0
14,"May 28, 2018",12.0
14,"Dec 19, 2018",12.0
14,"Jun 13, 2019",12.0
14,"Dec 10, 2019",12.0
14,"Apr 8, 2020",9.5
14,"Oct 13, 2020",9.5
14,"Mar 18, 2021",4.0
14,"Jun 8, 2021",3.0
14,"Dec 23, 2021",2.0
14,"Jun 15, 2022",1.8
14,"Nov 3, 2022",1.8
19,"Jul 2, 2009",0.05
19,"Mar 2, 2013",0.25
19,"Jul 12, 2013",0.5
19,"Jan 8, 2014",1.0
19,"Aug 19, 2014",3.0
19,"Feb 24, 2015",3.0
19,"Jul 1, 2015",3.5
19,"Feb 9, 2016",2.5
19,"Sep 1, 2016",2.5
19,"Feb 27, 2017",3.0
19,"Jun 28, 2017",4.5
19,"Jan 2, 2018",4.5
19,"May 28, 2018",4.5
19,"Dec 19, 2018",3.5
19,"Jun 13, 2019",3.5
19,"Dec 10, 2019",3.0
19,"Apr 8, 2020",2.4
19,"Oct 13, 2020",2.4
19,"Dec 17, 2020",3.0
19,"Mar 18, 2021",3.0
19,"Jun 8, 2021",3.0
19,"Dec 23, 2021",3.0
19,"Jun 15, 2022",2.5
19,"Nov 3, 2022",1.8
16,"Aug 25, 2009",0.05
16,"Jan 24, 2010",0.05
16,"Aug 13, 2010",1.0
16,"Feb 1, 2011",3.5
16,"Aug 8, 2011",10.0
16,"Feb 6, 2012",18.0
16,"Jun 24, 2012",18.0
16,"Jan 28, 2013",17.0
16,"Jul 2, 2013",17.0
16,"Jan 15, 2014",18.0
16,"Aug 12, 2014",16.0
16,"Feb 12, 2015",14.0
16,"Jul 1, 2015",15.0
16,"Feb 9, 2016",15.0
16,"Aug 1, 2016",14.0
16,"Feb 20, 2017",14.0
16,"Jun 28, 2017",14.0
16,"Oct 23, 2017",18.0
16,"Jan 2, 2018",18.0
16,"May 28, 2018",20.0
16,"Dec 19, 2018",20.0
16,"Jun 13, 2019",20.0
16,"Sep 12, 2019",15.0
16,"Dec 10, 2019",12.0
16,"Mar 9, 2020",9.0
16,"Apr 8, 2020",7.0
16,"Oct 13, 2020",6.0
16,"Mar 18, 2021",5.0
16,"Jun 8, 2021",5.0
16,"Dec 23, 2021",4.0
16,"Jun 15, 2022",3.0
16,"Nov 3, 2022",2.0
13,"Sep 1, 2011",0.2
13,"Jan 23, 2012",0.2
13,"Jun 29, 2012",0.2
13,"Jan 13, 2013",0.2
13,"Jun 30, 2013",0.2
13,"Feb 12, 2014",1.0
13,"Jul 10, 2014",3.0
13,"Nov 3, 2014",5.0
13,"Feb 4, 2015",5.0
13,"Jul 1, 2015",5.0
13,"Feb 15, 2016",7.0
13,"Aug 1, 2016",9.0
13,"Feb 20, 2017",8.0
13,"Jun 28, 2017",8.0
13,"Jan 2, 2018",8.0
13,"May 28, 2018",12.0
13,"Jan 4, 2019",9.5
13,"Mar 27, 2019",7.0
13,"Jun 4, 2019",5.0
13,"Jan 3, 2020",5.0
13,"Mar 25, 2020",4.0
13,"Apr 8, 2020",3.2
13,"Nov 26, 2020",2.0
13,"Feb 10, 2021",2.0
13,"Jun 9, 2021",2.0
13,"Dec 23, 2021",1.5
13,"Jun 15, 2022",1.5
13,"Nov 3, 2022",1.5
165,"Aug 28, 2007",0.4
165,"Feb 4, 2008",1.2
165,"Jul 22, 2008",2.0
165,"Oct 15, 2008",3.6
165,"Jan 21, 2009",3.6
165,"Jul 22, 2009",5.0
165,"Dec 2, 2009",6.0
165,"Apr 8, 2010",7.0
165,"May 24, 2011",6.5
165,"Dec 24, 2011",6.5
165,"May 23, 2012",7.5
165,"Sep 9, 2012",9.0
165,"Jan 28, 2013",14.0
165,"Jul 2, 2013",18.0
165,"Jan 15, 2014",18.0
165,"Aug 12, 2014",20.0
165,"Feb 12, 2015",21.0
165,"Jul 1, 2015",23.0
165,"Feb 9, 2016",20.0
165,"Jun 1, 2016",20.0
165,"Aug 1, 2016",20.0
165,"Feb 20, 2017",25.0
165,"Jun 28, 2017",30.0
165,"Jan 2, 2018",35.0
165,"Mar 23, 2018",40.0
165,"May 28, 2018",40.0
165,"Dec 19, 2018",40.0
165,"Jun 13, 2019",35.0
165,"Dec 10, 2019",30.0
165,"Apr 8, 2020",24.0
165,"Oct 13, 2020",20.0
165,"Dec 17, 2020",17.0
165,"Mar 18, 2021",17.0
165,"May 31, 2021",13.0
165,"Dec 23, 2021",11.0
165,"Jun 15, 2022",9.0
165,"Nov 3, 2022",8.0
20,"Jul 29, 2007",0.075
20,"Jan 29, 2008",0.4
20,"Jun 25, 2009",0.4
20,"Jul 19, 2010",0.5
20,"Oct 22, 2010",1.5
20,"Feb 4, 2011",2.0
20,"Jul 24, 2012",2.0
20,"Sep 17, 2012",2.75
20,"Feb 13, 2013",4.0
20,"Oct 8, 2013",4.5
20,"Aug 12, 2014",10.0
20,"Feb 12, 2015",12.0
20,"Jul 1, 2015",12.0
20,"Feb 9, 2016",12.0
20,"Jun 1, 2016",15.0
20,"Aug 1, 2016",15.0
20,"Feb 20, 2017",15.0
20,"Jun 28, 2017",15.0
20,"Jan 2, 2018",15.0
20,"May 28, 2018",15.0
20,"Oct 17, 2018",12.0
20,"Dec 19, 2018",10.0
20,"Jun 13, 2019",8.0
20,"Feb 5, 2020",8.0
20,"Apr 8, 2020",6.5
20,"Oct 13, 2020",4.5
20,"Mar 18, 2021",4.0
20,"Jun 8, 2021",3.0
20,"Dec 23, 2021",2.5
20,"Jun 15, 2022",2.0
20,"Nov 3, 2022",1.5
166,"Oct 17, 2019",0.5
166,"Feb 27, 2020",1.0
166,"Apr 8, 2020",0.9
166,"Oct 15, 2020",2.5
166,"Dec 22, 2020",3.0
166,"Mar 10, 2021",3.0
166,"Jun 30, 2021",3.0
166,"Nov 24, 2021",3.0
166,"May 13, 2022",3.5
166,"Sep 15, 2022",8.0
166,"Nov 3, 2022",8.0
168,"Jun 28, 2019",1.0
168,"Feb 27, 2020",1.0
168,"Apr 8, 2020",0.8
168,"Oct 15, 2020",1.5
168,"Mar 10, 2021",2.5
168,"Jun 30, 2021",2.5
168,"Nov 24, 2021",3.0
168,"May 13, 2022",4.0
168,"Sep 15, 2022",8.0
168,"Nov 3, 2022",8.0
194,"Jan 6, 2012",0.05
194,"Sep 23, 2012",0.05
194,"Aug 7, 2013",0.1
194,"Jun 24, 2014",0.3
194,"Apr 11, 2015",1.0
194,"Jun 14, 2015",1.25
194,"Sep 27, 2015",1.5
194,"Jun 1, 2016",1.5
194,"Aug 12, 2016",1.5
194,"Dec 12, 2016",1.5
194,"Jun 21, 2017",1.5
194,"Dec 18, 2017",1.25
194,"Jun 2, 2018",1.25
194,"Jul 16, 2018",2.5
194,"Oct 12, 2018",7.5
194,"Dec 20, 2018",10.0
194,"Jun 6, 2019",7.5
194,"Dec 12, 2019",8.0
194,"Apr 8, 2020",6.5
194,"Aug 25, 2020",5.0
194,"Oct 13, 2020",5.0
194,"Mar 18, 2021",4.0
194,"May 31, 2021",3.0
194,"Nov 24, 2021",2.0
194,"Jun 15, 2022",2.0
194,"Nov 3, 2022",2.0
167,"Sep 27, 2010",0.025
167,"Jan 1, 2011",0.1
167,"Jul 14, 2011",0.15
167,"Dec 25, 2011",0.25
167,"Jun 12, 2012",0.6
167,"Jan 11, 2013",0.8
167,"Apr 14, 2013",1.5
167,"Jun 17, 2013",2.0
167,"Nov 26, 2013",2.5
167,"Feb 14, 2014",2.5
167,"Sep 12, 2014",2.5
167,"Dec 15, 2014",3.75
167,"Jun 18, 2015",3.75
167,"Dec 18, 2015",4.0
167,"Feb 9, 2016",6.0
167,"Aug 1, 2016",8.5
167,"Feb 20, 2017",8.5
167,"Jun 28, 2017",10.0
167,"Jan 2, 2018",10.0
167,"May 28, 2018",10.0
167,"Dec 19, 2018",10.0
167,"Jun 13, 2019",8.0
167,"Oct 4, 2019",6.3
167,"Jan 3, 2020",6.3
167,"Apr 8, 2020",5.0
167,"Aug 4, 2020",5.0
167,"Oct 13, 2020",7.0
167,"Mar 18, 2021",10.0
167,"Jun 8, 2021",10.0
167,"Dec 23, 2021",9.0
167,"Jun 15, 2022",11.0
167,"Nov 3, 2022",9.0
191,"Oct 4, 2004",7.5
191,"Feb 1, 2005",5.5
191,"Sep 1, 2005",6.0
191,"Apr 17, 2006",4.7
191,"Sep 1, 2007",8.0
191,"Jan 29, 2008",8.75
191,"Sep 1, 2008",10.0
191,"Feb 23, 2009",11.5
191,"Jun 26, 2009",13.0
191,"Jan 24, 2010",17.0
191,"Aug 13, 2010",20.0
191,"Feb 1, 2011",20.0
191,"Aug 8, 2011",18.0
191,"Feb 6, 2012",20.0
191,"Jun 24, 2012",21.0
191,"Jan 28, 2013",17.0
191,"Jul 2, 2013",18.0
191,"Jan 15, 2014",15.0
191,"Aug 12, 2014",14.0
191,"Feb 12, 2015",14.0
191,"Jul 1, 2015",14.0
191,"Feb 9, 2016",14.0
191,"Jun 1, 2016",15.0
191,"Aug 1, 2016",15.0
191,"Feb 20, 2017",15.0
191,"Jun 28, 2017",12.0
191,"Jan 2, 2018",12.0
191,"May 28, 2018",15.0
191,"Dec 19, 2018",15.0
191,"Jun 13, 2019",15.0
191,"Dec 10, 2019",12.0
191,"Mar 9, 2020",8.0
191,"Apr 8, 2020",6.5
191,"Oct 13, 2020",5.0
191,"Mar 18, 2021",3.0
191,"Jun 8, 2021",3.0
191,"Dec 23, 2021",2.0
191,"Jun 15, 2022",2.0
191,"Nov 3, 2022",2.0
193,"Jun 3, 2019",3.0
193,"Dec 19, 2019",5.0
193,"Apr 8, 2020",4.5
193,"Oct 15, 2020",4.5
193,"Mar 10, 2021",3.0
193,"Jun 30, 2021",2.5
193,"Nov 24, 2021",2.5
193,"May 13, 2022",2.5
193,"Nov 3, 2022",2.5
172,"Jul 7, 2010",0.05
172,"Jan 12, 2011",0.05
172,"Apr 11, 2011",0.075
172,"Jan 11, 2012",0.2
172,"Jun 9, 2012",0.175
172,"Dec 30, 2012",0.15
172,"Jun 28, 2013",0.15
172,"Oct 14, 2013",0.25
172,"Jan 20, 2014",0.25
172,"Jun 30, 2014",0.4
172,"Jan 13, 2015",0.7
172,"Jul 1, 2015",0.5
172,"Feb 11, 2016",0.4
172,"Jul 22, 2016",0.4
172,"Jan 23, 2017",0.4
172,"Mar 27, 2017",0.5
172,"Jun 27, 2017",0.45
172,"Oct 17, 2017",0.55
172,"Jan 22, 2018",0.7
172,"Mar 21, 2018",0.8
172,"Jun 19, 2018",0.9
172,"Jan 8, 2019",0.9
172,"Jun 12, 2019",0.9
172,"Sep 25, 2019",1.0
172,"Dec 13, 2019",1.0
172,"Apr 8, 2020",0.8
172,"Jul 15, 2020",1.5
172,"Feb 10, 2021",3.0
172,"Mar 31, 2021",4.5
172,"Jun 9, 2021",6.0
172,"Dec 22, 2021",6.0
172,"Jun 9, 2022",6.0
172,"Nov 3, 2022",6.0
185,"Aug 7, 2019",1.0
185,"Dec 13, 2019",0.8
185,"Apr 2, 2020",1.0
185,"Apr 8, 2020",0.8
185,"Dec 17, 2020",1.8
185,"Mar 18, 2021",5.0
185,"Jun 8, 2021",8.0
185,"Dec 23, 2021",8.0
185,"May 13, 2022",8.0
185,"Nov 3, 2022",6.0
195,"Feb 4, 2005",3.5
195,"Oct 4, 2007",1.8
195,"Feb 4, 2008",3.0
195,"Apr 26, 2008",5.0
195,"Jul 15, 2008",6.0
195,"Dec 12, 2008",7.5
195,"Feb 6, 2009",9.0
195,"Jan 27, 2010",14.5
195,"May 9, 2010",15.5
195,"Aug 2, 2010",18.5
195,"Jan 20, 2011",23.0
195,"Jun 21, 2011",30.0
195,"Jan 12, 2012",32.0
195,"Jun 8, 2012",38.0
195,"Jan 7, 2013",40.0
195,"May 30, 2013",40.0
195,"Jan 14, 2014",40.0
195,"Aug 1, 2014",40.0
195,"Jan 14, 2015",35.0
195,"Jun 6, 2015",30.0
195,"Sep 6, 2015",25.0
195,"Feb 4, 2016",20.0
195,"Jul 13, 2016",16.0
195,"Jan 16, 2017",16.0
195,"Jun 1, 2017",12.0
195,"Jan 24, 2018",10.0
195,"Jun 4, 2018",10.0
195,"Dec 17, 2018",10.0
195,"Jun 3, 2019",10.0
195,"Sep 27, 2019",6.0
195,"Dec 19, 2019",6.0
195,"Apr 8, 2020",4.8
195,"Oct 13, 2020",4.5
195,"Mar 18, 2021",3.5
195,"Jun 8, 2021",3.0
195,"Dec 23, 2021",2.5
195,"Jun 15, 2022",2.5
195,"Nov 3, 2022",2.5
175,"Jun 28, 2017",1.0
175,"Feb 27, 2018",1.0
175,"Sep 24, 2018",1.5
175,"Feb 27, 2019",5.0
175,"Jun 13, 2019",7.0
175,"Dec 10, 2019",10.0
175,"Apr 8, 2020",8.0
175,"Oct 13, 2020",8.0
175,"Mar 18, 2021",8.0
175,"Jun 8, 2021",8.0
175,"Dec 23, 2021",8.0
175,"Jun 7, 2022",7.0
175,"Nov 3, 2022",6.0
176,"Aug 15, 2011",0.05
176,"Feb 7, 2012",0.5
176,"Mar 2, 2013",0.5
176,"Jul 12, 2013",0.5
176,"Jan 8, 2014",0.6
176,"Aug 19, 2014",3.0
176,"Feb 24, 2015",3.0
176,"Jul 1, 2015",4.0
176,"Feb 9, 2016",3.0
176,"Sep 1, 2016",4.0
176,"Feb 27, 2017",4.5
176,"Jun 28, 2017",5.0
176,"Jan 2, 2018",7.0
176,"May 28, 2018",15.0
176,"Dec 19, 2018",15.0
176,"Jun 13, 2019",15.0
176,"Sep 12, 2019",18.0
176,"Dec 10, 2019",18.0
176,"Apr 8, 2020",14.5
176,"Oct 13, 2020",14.5
176,"Mar 18, 2021",13.0
176,"Jun 8, 2021",13.0
176,"Dec 23, 2021",11.0
176,"Jun 15, 2022",10.0
176,"Nov 3, 2022",7.0
173,"Aug 4, 2012",0.15
173,"Jan 4, 2013",0.5
173,"May 30, 2013",0.5
173,"Jan 14, 2014",1.5
173,"Aug 7, 2014",2.25
173,"Nov 20, 2014",3.5
173,"Jan 14, 2015",4.0
173,"Jun 6, 2015",6.5
173,"Feb 4, 2016",5.0
173,"Jul 13, 2016",5.0
173,"Jan 16, 2017",10.0
173,"Jun 1, 2017",12.0
173,"Jan 24, 2018",18.0
173,"Jun 4, 2018",18.0
173,"Oct 24, 2018",22.0
173,"Dec 17, 2018",22.0
173,"Mar 7, 2019",25.0
173,"Jun 3, 2019",28.0
173,"Dec 19, 2019",28.0
173,"Apr 8, 2020",22.5
173,"Oct 15, 2020",22.5
173,"Jan 7, 2021",20.0
173,"Mar 18, 2021",18.0
173,"Jun 8, 2021",16.0
173,"Dec 23, 2021",14.0
173,"Jun 15, 2022",10.0
173,"Sep 15, 2022",8.0
173,"Nov 3, 2022",6.0
177,"Oct 4, 2004",0.15
177,"Nov 5, 2004",0.25
177,"Sep 1, 2006",1.0
177,"Dec 24, 2006",2.0
177,"Jul 4, 2007",4.0
177,"Dec 27, 2007",5.0
177,"May 5, 2008",8.5
177,"Dec 30, 2008",9.0
177,"May 18, 2009",10.0
177,"Dec 22, 2009",14.0
177,"Jul 13, 2010",16.5
177,"Dec 28, 2010",17.0
177,"May 24, 2011",17.0
177,"Dec 24, 2011",17.5
177,"Feb 2, 2012",18.0
177,"May 23, 2012",19.0
177,"Sep 9, 2012",15.0
177,"Jan 28, 2013",15.0
177,"Jul 2, 2013",17.5
177,"Jan 15, 2014",16.0
177,"Aug 12, 2014",16.0
177,"Feb 12, 2015",20.0
177,"Jul 1, 2015",22.0
177,"Feb 9, 2016",22.0
177,"Jun 1, 2016",24.0
177,"Aug 1, 2016",24.0
177,"Feb 20, 2017",24.0
177,"Jun 28, 2017",24.0
177,"Jan 2, 2018",25.0
177,"May 28, 2018",25.0
177,"Jul 16, 2018",30.0
177,"Dec 19, 2018",30.0
177,"Jun 13, 2019",25.0
177,"Dec 10, 2019",18.0
177,"Apr 8, 2020",14.5
177,"Oct 13, 2020",12.0
177,"Mar 18, 2021",9.0
177,"Jun 1, 2021",9.0
177,"Dec 23, 2021",7.0
177,"Jun 15, 2022",7.0
177,"Nov 3, 2022",7.0
174,"Jul 20, 2010",0.5
174,"Dec 28, 2010",1.5
174,"May 24, 2011",2.0
174,"Dec 24, 2011",2.0
174,"May 23, 2012",2.0
174,"Jan 7, 2013",3.0
174,"Jan 19, 2013",4.0
174,"May 30, 2013",6.0
174,"Jan 14, 2014",6.5
174,"Aug 1, 2014",10.0
174,"Jan 14, 2015",10.0
174,"Jun 6, 2015",10.0
174,"Feb 4, 2016",15.0
174,"Jul 13, 2016",15.0
174,"Jan 16, 2017",15.0
174,"Jun 1, 2017",15.0
174,"Jan 2, 2018",20.0
174,"May 28, 2018",20.0
174,"Dec 19, 2018",20.0
174,"Jun 13, 2019",18.0
174,"Sep 12, 2019",15.0
174,"Dec 10, 2019",20.0
174,"Apr 8, 2020",16.0
174,"Oct 13, 2020",16.0
174,"Dec 17, 2020",20.0
174,"Mar 18, 2021",20.0
174,"Jun 8, 2021",20.0
174,"Oct 13, 2021",15.0
174,"Dec 30, 2021",12.0
174,"Jun 3, 2022",10.0
174,"Sep 15, 2022",8.0
174,"Nov 3, 2022",6.0
182,"Feb 27, 2018",0.1
182,"Sep 24, 2018",0.1
182,"Feb 27, 2019",0.5
182,"Jun 28, 2019",0.5
182,"Oct 17, 2019",1.0
182,"Feb 27, 2020",1.0
